Date,Open,High,Low,Close,Adj Close,Volume
1988-09-06,8.800000,8.800000,8.800000,8.800000,2.322376,0
1988-09-07,8.840000,8.840000,8.840000,8.840000,2.332933,0
1988-09-08,8.840000,8.840000,8.840000,8.840000,2.332933,0
1988-09-09,8.920000,8.920000,8.920000,8.920000,2.354044,0
1988-09-12,8.920000,8.920000,8.920000,8.920000,2.354044,0
1988-09-13,8.920000,8.920000,8.920000,8.920000,2.354044,0
1988-09-14,8.980000,8.980000,8.980000,8.980000,2.369879,0
1988-09-15,8.940000,8.940000,8.940000,8.940000,2.359323,0
1988-09-16,9.000000,9.000000,9.000000,9.000000,2.375158,0
1988-09-19,8.980000,8.980000,8.980000,8.980000,2.369879,0
1988-09-20,8.990000,8.990000,8.990000,8.990000,2.372518,0
1988-09-21,9.010000,9.010000,9.010000,9.010000,2.377797,0
1988-09-22,9.030000,9.030000,9.030000,9.030000,2.383074,0
1988-09-23,9.040000,9.040000,9.040000,9.040000,2.385713,0
1988-09-26,9.010000,9.010000,9.010000,9.010000,2.377797,0
1988-09-27,9.000000,9.000000,9.000000,9.000000,2.375158,0
1988-09-28,9.020000,9.020000,9.020000,9.020000,2.380435,0
1988-09-29,9.120000,9.120000,9.120000,9.120000,2.406826,0
1988-09-30,9.090000,9.090000,9.090000,9.090000,2.398909,0
1988-10-03,9.060000,9.060000,9.060000,9.060000,2.390992,0
1988-10-04,9.040000,9.040000,9.040000,9.040000,2.385713,0
1988-10-05,9.050000,9.050000,9.050000,9.050000,2.388353,0
1988-10-06,9.070000,9.070000,9.070000,9.070000,2.393630,0
1988-10-07,9.150000,9.150000,9.150000,9.150000,2.414743,0
1988-10-10,9.130000,9.130000,9.130000,9.130000,2.409465,0
1988-10-11,9.110000,9.110000,9.110000,9.110000,2.404187,0
1988-10-12,9.020000,9.020000,9.020000,9.020000,2.380435,0
1988-10-13,9.070000,9.070000,9.070000,9.070000,2.393630,0
1988-10-14,9.090000,9.090000,9.090000,9.090000,2.398909,0
1988-10-17,9.100000,9.100000,9.100000,9.100000,2.401548,0
1988-10-18,9.150000,9.150000,9.150000,9.150000,2.414743,0
1988-10-19,9.100000,9.100000,9.100000,9.100000,2.401548,0
1988-10-20,9.180000,9.180000,9.180000,9.180000,2.422661,0
1988-10-21,9.170000,9.170000,9.170000,9.170000,2.420021,0
1988-10-24,9.150000,9.150000,9.150000,9.150000,2.414743,0
1988-10-25,9.150000,9.150000,9.150000,9.150000,2.414743,0
1988-10-26,9.120000,9.120000,9.120000,9.120000,2.406826,0
1988-10-27,8.980000,8.980000,8.980000,8.980000,2.369879,0
1988-10-28,9.020000,9.020000,9.020000,9.020000,2.380435,0
1988-10-31,9.040000,9.040000,9.040000,9.040000,2.385713,0
1988-11-01,9.050000,9.050000,9.050000,9.050000,2.388353,0
1988-11-02,9.040000,9.040000,9.040000,9.040000,2.385713,0
1988-11-03,9.040000,9.040000,9.040000,9.040000,2.385713,0
1988-11-04,9.000000,9.000000,9.000000,9.000000,2.375158,0
1988-11-07,8.920000,8.920000,8.920000,8.920000,2.354044,0
1988-11-08,8.960000,8.960000,8.960000,8.960000,2.364601,0
1988-11-09,8.920000,8.920000,8.920000,8.920000,2.354044,0
1988-11-10,8.950000,8.950000,8.950000,8.950000,2.361962,0
1988-11-11,8.800000,8.800000,8.800000,8.800000,2.322376,0
1988-11-14,8.750000,8.750000,8.750000,8.750000,2.309181,0
1988-11-15,8.740000,8.740000,8.740000,8.740000,2.306541,0
1988-11-16,8.580000,8.580000,8.580000,8.580000,2.264317,0
1988-11-17,8.590000,8.590000,8.590000,8.590000,2.266956,0
1988-11-18,8.650000,8.650000,8.650000,8.650000,2.282790,0
1988-11-21,8.570000,8.570000,8.570000,8.570000,2.261678,0
1988-11-22,8.600000,8.600000,8.600000,8.600000,2.269595,0
1988-11-23,8.700000,8.700000,8.700000,8.700000,2.295985,0
1988-11-25,8.610000,8.610000,8.610000,8.610000,2.272234,0
1988-11-28,8.660000,8.660000,8.660000,8.660000,2.285429,0
1988-11-29,8.740000,8.740000,8.740000,8.740000,2.306541,0
1988-11-30,8.840000,8.840000,8.840000,8.840000,2.332933,0
1988-12-01,8.880000,8.880000,8.880000,8.880000,2.343488,0
1988-12-02,8.880000,8.880000,8.880000,8.880000,2.343488,0
1988-12-05,8.950000,8.950000,8.950000,8.950000,2.361962,0
1988-12-06,9.000000,9.000000,9.000000,9.000000,2.375158,0
1988-12-07,9.030000,9.030000,9.030000,9.030000,2.383074,0
1988-12-08,8.990000,8.990000,8.990000,8.990000,2.372518,0
1988-12-09,8.550000,8.550000,8.550000,8.550000,2.276021,0
1988-12-12,8.540000,8.540000,8.540000,8.540000,2.273358,0
1988-12-13,8.530000,8.530000,8.530000,8.530000,2.270696,0
1988-12-14,8.530000,8.530000,8.530000,8.530000,2.270696,0
1988-12-15,8.550000,8.550000,8.550000,8.550000,2.276021,0
1988-12-16,8.580000,8.580000,8.580000,8.580000,2.284006,0
1988-12-19,8.660000,8.660000,8.660000,8.660000,2.305303,0
1988-12-20,8.650000,8.650000,8.650000,8.650000,2.302640,0
1988-12-21,8.630000,8.630000,8.630000,8.630000,2.297316,0
1988-12-22,8.600000,8.600000,8.600000,8.600000,2.289330,0
1988-12-23,8.640000,8.640000,8.640000,8.640000,2.299979,0
1988-12-27,8.660000,8.660000,8.660000,8.660000,2.305303,0
1988-12-28,8.670000,8.670000,8.670000,8.670000,2.307964,0
1988-12-29,8.750000,8.750000,8.750000,8.750000,2.329260,0
1988-12-30,8.760000,8.760000,8.760000,8.760000,2.331922,0
1989-01-03,8.710000,8.710000,8.710000,8.710000,2.318612,0
1989-01-04,8.830000,8.830000,8.830000,8.830000,2.350557,0
1989-01-05,8.840000,8.840000,8.840000,8.840000,2.353219,0
1989-01-06,8.840000,8.840000,8.840000,8.840000,2.353219,0
1989-01-09,8.840000,8.840000,8.840000,8.840000,2.353219,0
1989-01-10,8.850000,8.850000,8.850000,8.850000,2.355880,0
1989-01-11,8.870000,8.870000,8.870000,8.870000,2.361204,0
1989-01-12,8.900000,8.900000,8.900000,8.900000,2.369190,0
1989-01-13,8.930000,8.930000,8.930000,8.930000,2.377177,0
1989-01-16,8.940000,8.940000,8.940000,8.940000,2.379839,0
1989-01-17,8.940000,8.940000,8.940000,8.940000,2.379839,0
1989-01-18,9.050000,9.050000,9.050000,9.050000,2.409121,0
1989-01-19,9.160000,9.160000,9.160000,9.160000,2.438402,0
1989-01-20,9.140000,9.140000,9.140000,9.140000,2.433079,0
1989-01-23,9.040000,9.040000,9.040000,9.040000,2.406459,0
1989-01-24,9.140000,9.140000,9.140000,9.140000,2.433079,0
1989-01-25,9.200000,9.200000,9.200000,9.200000,2.449052,0
1989-01-26,9.320000,9.320000,9.320000,9.320000,2.480994,0
1989-01-27,9.370000,9.370000,9.370000,9.370000,2.494305,0
1989-01-30,9.380000,9.380000,9.380000,9.380000,2.496967,0
1989-01-31,9.465000,9.465000,9.465000,9.465000,2.519595,0
1989-02-01,9.510000,9.510000,9.510000,9.510000,2.531574,0
1989-02-02,9.560000,9.560000,9.560000,9.560000,2.544884,0
1989-02-03,9.570000,9.570000,9.570000,9.570000,2.547545,0
1989-02-06,9.520000,9.520000,9.520000,9.520000,2.534236,0
1989-02-07,9.610000,9.610000,9.610000,9.610000,2.558194,0
1989-02-08,9.530000,9.530000,9.530000,9.530000,2.536897,0
1989-02-09,9.450000,9.450000,9.450000,9.450000,2.515601,0
1989-02-10,9.310000,9.310000,9.310000,9.310000,2.478333,0
1989-02-13,9.310000,9.310000,9.310000,9.310000,2.478333,0
1989-02-14,9.330000,9.330000,9.330000,9.330000,2.483657,0
1989-02-15,9.430000,9.430000,9.430000,9.430000,2.510277,0
1989-02-16,9.470000,9.470000,9.470000,9.470000,2.520926,0
1989-02-17,9.500000,9.500000,9.500000,9.500000,2.528912,0
1989-02-21,9.510000,9.510000,9.510000,9.510000,2.531574,0
1989-02-22,9.380000,9.380000,9.380000,9.380000,2.496967,0
1989-02-23,9.430000,9.430000,9.430000,9.430000,2.510277,0
1989-02-24,9.330000,9.330000,9.330000,9.330000,2.483657,0
1989-02-27,9.340000,9.340000,9.340000,9.340000,2.486319,0
1989-02-28,9.375000,9.375000,9.375000,9.375000,2.495636,0
1989-03-01,9.370000,9.370000,9.370000,9.370000,2.494305,0
1989-03-02,9.470000,9.470000,9.470000,9.470000,2.520926,0
1989-03-03,9.530000,9.530000,9.530000,9.530000,2.536897,0
1989-03-06,9.630000,9.630000,9.630000,9.630000,2.563517,0
1989-03-07,9.630000,9.630000,9.630000,9.630000,2.563517,0
1989-03-08,9.610000,9.610000,9.610000,9.610000,2.558194,0
1989-03-09,9.580000,9.580000,9.580000,9.580000,2.550208,0
1989-03-10,9.620000,9.620000,9.620000,9.620000,2.560855,0
1989-03-13,9.670000,9.670000,9.670000,9.670000,2.574165,0
1989-03-14,9.660000,9.660000,9.660000,9.660000,2.571503,0
1989-03-15,9.700000,9.700000,9.700000,9.700000,2.582151,0
1989-03-16,9.750000,9.750000,9.750000,9.750000,2.595461,0
1989-03-17,9.540000,9.540000,9.540000,9.540000,2.539560,0
1989-03-20,9.440000,9.440000,9.440000,9.440000,2.512939,0
1989-03-21,9.510000,9.510000,9.510000,9.510000,2.531574,0
1989-03-22,9.430000,9.430000,9.430000,9.430000,2.510277,0
1989-03-23,9.390000,9.390000,9.390000,9.390000,2.499629,0
1989-03-27,9.400000,9.400000,9.400000,9.400000,2.502291,0
1989-03-28,9.440000,9.440000,9.440000,9.440000,2.512939,0
1989-03-29,9.480000,9.480000,9.480000,9.480000,2.523587,0
1989-03-30,9.500000,9.500000,9.500000,9.500000,2.528912,0
1989-03-31,9.610000,9.610000,9.610000,9.610000,2.558194,0
1989-04-03,9.670000,9.670000,9.670000,9.670000,2.574165,0
1989-04-04,9.640000,9.640000,9.640000,9.640000,2.566179,0
1989-04-05,9.690000,9.690000,9.690000,9.690000,2.579489,0
1989-04-06,9.670000,9.670000,9.670000,9.670000,2.574165,0
1989-04-07,9.730000,9.730000,9.730000,9.730000,2.590138,0
1989-04-10,9.750000,9.750000,9.750000,9.750000,2.595461,0
1989-04-11,9.810000,9.810000,9.810000,9.810000,2.611434,0
1989-04-12,9.860000,9.860000,9.860000,9.860000,2.624744,0
1989-04-13,9.820000,9.820000,9.820000,9.820000,2.614096,0
1989-04-14,9.920000,9.920000,9.920000,9.920000,2.640716,0
1989-04-17,9.930000,9.930000,9.930000,9.930000,2.643378,0
1989-04-18,10.040000,10.040000,10.040000,10.040000,2.672660,0
1989-04-19,10.080000,10.080000,10.080000,10.080000,2.683309,0
1989-04-20,10.050000,10.050000,10.050000,10.050000,2.675323,0
1989-04-21,10.170000,10.170000,10.170000,10.170000,2.707266,0
1989-04-24,10.130000,10.130000,10.130000,10.130000,2.696618,0
1989-04-25,10.100000,10.100000,10.100000,10.100000,2.688632,0
1989-04-26,10.110000,10.110000,10.110000,10.110000,2.691294,0
1989-04-27,10.210000,10.210000,10.210000,10.210000,2.717914,0
1989-04-28,10.235000,10.235000,10.235000,10.235000,2.724569,0
1989-05-01,10.230000,10.230000,10.230000,10.230000,2.723238,0
1989-05-02,10.220000,10.220000,10.220000,10.220000,2.720577,0
1989-05-03,10.260000,10.260000,10.260000,10.260000,2.731224,0
1989-05-04,10.260000,10.260000,10.260000,10.260000,2.731224,0
1989-05-05,10.310000,10.310000,10.310000,10.310000,2.744534,0
1989-05-08,10.260000,10.260000,10.260000,10.260000,2.731224,0
1989-05-09,10.230000,10.230000,10.230000,10.230000,2.723238,0
1989-05-10,10.250000,10.250000,10.250000,10.250000,2.728562,0
1989-05-11,10.270000,10.270000,10.270000,10.270000,2.733887,0
1989-05-12,10.420000,10.420000,10.420000,10.420000,2.773817,0
1989-05-15,10.500000,10.500000,10.500000,10.500000,2.795113,0
1989-05-16,10.460000,10.460000,10.460000,10.460000,2.784465,0
1989-05-17,10.550000,10.550000,10.550000,10.550000,2.808423,0
1989-05-18,10.570000,10.570000,10.570000,10.570000,2.813747,0
1989-05-19,10.590000,10.590000,10.590000,10.590000,2.819071,0
1989-05-22,10.600000,10.600000,10.600000,10.600000,2.821733,0
1989-05-23,10.540000,10.540000,10.540000,10.540000,2.805760,0
1989-05-24,10.560000,10.560000,10.560000,10.560000,2.811085,0
1989-05-25,10.590000,10.590000,10.590000,10.590000,2.819071,0
1989-05-26,10.650000,10.650000,10.650000,10.650000,2.835043,0
1989-05-30,10.650000,10.650000,10.650000,10.650000,2.835043,0
1989-05-31,10.710000,10.710000,10.710000,10.710000,2.851014,0
1989-06-01,10.760000,10.760000,10.760000,10.760000,2.864325,0
1989-06-02,10.830000,10.830000,10.830000,10.830000,2.882959,0
1989-06-05,10.730000,10.730000,10.730000,10.730000,2.856339,0
1989-06-06,10.760000,10.760000,10.760000,10.760000,2.864325,0
1989-06-07,10.920000,10.920000,10.920000,10.920000,2.906917,0
1989-06-08,10.920000,10.920000,10.920000,10.920000,2.906917,0
1989-06-09,10.880000,10.880000,10.880000,10.880000,2.896269,0
1989-06-12,10.840000,10.840000,10.840000,10.840000,2.885621,0
1989-06-13,10.750000,10.750000,10.750000,10.750000,2.861662,0
1989-06-14,10.800000,10.800000,10.800000,10.800000,2.874973,0
1989-06-15,10.710000,10.710000,10.710000,10.710000,2.851014,0
1989-06-16,10.760000,10.760000,10.760000,10.760000,2.864325,0
1989-06-19,10.780000,10.780000,10.780000,10.780000,2.869648,0
1989-06-20,10.760000,10.760000,10.760000,10.760000,2.864325,0
1989-06-21,10.740000,10.740000,10.740000,10.740000,2.859000,0
1989-06-22,10.790000,10.790000,10.790000,10.790000,2.872311,0
1989-06-23,10.900000,10.900000,10.900000,10.900000,2.901593,0
1989-06-26,10.890000,10.890000,10.890000,10.890000,2.898931,0
1989-06-27,10.940000,10.940000,10.940000,10.940000,2.912241,0
1989-06-28,10.880000,10.880000,10.880000,10.880000,2.896269,0
1989-06-29,10.690000,10.690000,10.690000,10.690000,2.845690,0
1989-06-30,10.635000,10.635000,10.635000,10.635000,2.831050,0
1989-07-03,10.680000,10.680000,10.680000,10.680000,2.843029,0
1989-07-05,10.730000,10.730000,10.730000,10.730000,2.856339,0
1989-07-06,10.780000,10.780000,10.780000,10.780000,2.869648,0
1989-07-07,10.860000,10.860000,10.860000,10.860000,2.890944,0
1989-07-10,10.880000,10.880000,10.880000,10.880000,2.896269,0
1989-07-11,10.930000,10.930000,10.930000,10.930000,2.909579,0
1989-07-12,10.940000,10.940000,10.940000,10.940000,2.912241,0
1989-07-13,10.940000,10.940000,10.940000,10.940000,2.912241,0
1989-07-14,10.980000,10.980000,10.980000,10.980000,2.922889,0
1989-07-17,11.040000,11.040000,11.040000,11.040000,2.938861,0
1989-07-18,11.000000,11.000000,11.000000,11.000000,2.928213,0
1989-07-19,11.060000,11.060000,11.060000,11.060000,2.944185,0
1989-07-20,10.980000,10.980000,10.980000,10.980000,2.922889,0
1989-07-21,10.990000,10.990000,10.990000,10.990000,2.925552,0
1989-07-24,10.950000,10.950000,10.950000,10.950000,2.914903,0
1989-07-25,10.960000,10.960000,10.960000,10.960000,2.917565,0
1989-07-26,11.040000,11.040000,11.040000,11.040000,2.938861,0
1989-07-27,11.140000,11.140000,11.140000,11.140000,2.965482,0
1989-07-28,11.140000,11.140000,11.140000,11.140000,2.965482,0
1989-07-31,11.205000,11.205000,11.205000,11.205000,2.982785,0
1989-08-01,11.200000,11.200000,11.200000,11.200000,2.981453,0
1989-08-02,11.170000,11.170000,11.170000,11.170000,2.973467,0
1989-08-03,11.200000,11.200000,11.200000,11.200000,2.981453,0
1989-08-04,11.220000,11.220000,11.220000,11.220000,2.986778,0
1989-08-07,11.340000,11.340000,11.340000,11.340000,3.018722,0
1989-08-08,11.380000,11.380000,11.380000,11.380000,3.029370,0
1989-08-09,11.390000,11.390000,11.390000,11.390000,3.032031,0
1989-08-10,11.420000,11.420000,11.420000,11.420000,3.040018,0
1989-08-11,11.360000,11.360000,11.360000,11.360000,3.024045,0
1989-08-14,11.330000,11.330000,11.330000,11.330000,3.016060,0
1989-08-15,11.350000,11.350000,11.350000,11.350000,3.021384,0
1989-08-16,11.370000,11.370000,11.370000,11.370000,3.026708,0
1989-08-17,11.350000,11.350000,11.350000,11.350000,3.021384,0
1989-08-18,11.350000,11.350000,11.350000,11.350000,3.021384,0
1989-08-21,11.260000,11.260000,11.260000,11.260000,2.997426,0
1989-08-22,11.270000,11.270000,11.270000,11.270000,3.000087,0
1989-08-23,11.340000,11.340000,11.340000,11.340000,3.018722,0
1989-08-24,11.440000,11.440000,11.440000,11.440000,3.045341,0
1989-08-25,11.450000,11.450000,11.450000,11.450000,3.048004,0
1989-08-28,11.490000,11.490000,11.490000,11.490000,3.058652,0
1989-08-29,11.500000,11.500000,11.500000,11.500000,3.061314,0
1989-08-30,11.560000,11.560000,11.560000,11.560000,3.077286,0
1989-08-31,11.530000,11.530000,11.530000,11.530000,3.069300,0
1989-09-01,11.590000,11.590000,11.590000,11.590000,3.085272,0
1989-09-05,11.590000,11.590000,11.590000,11.590000,3.085272,0
1989-09-06,11.540000,11.540000,11.540000,11.540000,3.071962,0
1989-09-07,11.540000,11.540000,11.540000,11.540000,3.071962,0
1989-09-08,11.550000,11.550000,11.550000,11.550000,3.074624,0
1989-09-11,11.540000,11.540000,11.540000,11.540000,3.071962,0
1989-09-12,11.590000,11.590000,11.590000,11.590000,3.085272,0
1989-09-13,11.540000,11.540000,11.540000,11.540000,3.071962,0
1989-09-14,11.440000,11.440000,11.440000,11.440000,3.045341,0
1989-09-15,11.410000,11.410000,11.410000,11.410000,3.037356,0
1989-09-18,11.430000,11.430000,11.430000,11.430000,3.042680,0
1989-09-19,11.440000,11.440000,11.440000,11.440000,3.045341,0
1989-09-20,11.450000,11.450000,11.450000,11.450000,3.048004,0
1989-09-21,11.480000,11.480000,11.480000,11.480000,3.055990,0
1989-09-22,11.520000,11.520000,11.520000,11.520000,3.066638,0
1989-09-25,11.540000,11.540000,11.540000,11.540000,3.071962,0
1989-09-26,11.540000,11.540000,11.540000,11.540000,3.071962,0
1989-09-27,11.570000,11.570000,11.570000,11.570000,3.079948,0
1989-09-28,11.640000,11.640000,11.640000,11.640000,3.098582,0
1989-09-29,11.700000,11.700000,11.700000,11.700000,3.114554,0
1989-10-02,11.790000,11.790000,11.790000,11.790000,3.138512,0
1989-10-03,11.870000,11.870000,11.870000,11.870000,3.159808,0
1989-10-04,11.940000,11.940000,11.940000,11.940000,3.178442,0
1989-10-05,12.020000,12.020000,12.020000,12.020000,3.199739,0
1989-10-06,12.080000,12.080000,12.080000,12.080000,3.215710,0
1989-10-09,12.130000,12.130000,12.130000,12.130000,3.229019,0
1989-10-10,12.080000,12.080000,12.080000,12.080000,3.215710,0
1989-10-11,12.030000,12.030000,12.030000,12.030000,3.202401,0
1989-10-12,11.980000,11.980000,11.980000,11.980000,3.189090,0
1989-10-13,11.490000,11.490000,11.490000,11.490000,3.058652,0
1989-10-16,11.560000,11.560000,11.560000,11.560000,3.077286,0
1989-10-17,11.540000,11.540000,11.540000,11.540000,3.071962,0
1989-10-18,11.560000,11.560000,11.560000,11.560000,3.077286,0
1989-10-19,11.750000,11.750000,11.750000,11.750000,3.127863,0
1989-10-20,11.700000,11.700000,11.700000,11.700000,3.114554,0
1989-10-23,11.650000,11.650000,11.650000,11.650000,3.101245,0
1989-10-24,11.530000,11.530000,11.530000,11.530000,3.069300,0
1989-10-25,11.520000,11.520000,11.520000,11.520000,3.066638,0
1989-10-26,11.410000,11.410000,11.410000,11.410000,3.037356,0
1989-10-27,11.240000,11.240000,11.240000,11.240000,2.992102,0
1989-10-30,11.260000,11.260000,11.260000,11.260000,2.997426,0
1989-10-31,11.390000,11.390000,11.390000,11.390000,3.032031,0
1989-11-01,11.440000,11.440000,11.440000,11.440000,3.045341,0
1989-11-02,11.340000,11.340000,11.340000,11.340000,3.018722,0
1989-11-03,11.320000,11.320000,11.320000,11.320000,3.013397,0
1989-11-06,11.180000,11.180000,11.180000,11.180000,2.976130,0
1989-11-07,11.190000,11.190000,11.190000,11.190000,2.978791,0
1989-11-08,11.310000,11.310000,11.310000,11.310000,3.010736,0
1989-11-09,11.300000,11.300000,11.300000,11.300000,3.008075,0
1989-11-10,11.360000,11.360000,11.360000,11.360000,3.024045,0
1989-11-13,11.390000,11.390000,11.390000,11.390000,3.032031,0
1989-11-14,11.330000,11.330000,11.330000,11.330000,3.016060,0
1989-11-15,11.390000,11.390000,11.390000,11.390000,3.032031,0
1989-11-16,11.390000,11.390000,11.390000,11.390000,3.032031,0
1989-11-17,11.390000,11.390000,11.390000,11.390000,3.032031,0
1989-11-20,11.340000,11.340000,11.340000,11.340000,3.018722,0
1989-11-21,11.330000,11.330000,11.330000,11.330000,3.016060,0
1989-11-22,11.390000,11.390000,11.390000,11.390000,3.032031,0
1989-11-24,11.450000,11.450000,11.450000,11.450000,3.048004,0
1989-11-27,11.470000,11.470000,11.470000,11.470000,3.053328,0
1989-11-28,11.450000,11.450000,11.450000,11.450000,3.048004,0
1989-11-29,11.370000,11.370000,11.370000,11.370000,3.026708,0
1989-11-30,11.410000,11.410000,11.410000,11.410000,3.037356,0
1989-12-01,11.480000,11.480000,11.480000,11.480000,3.055990,0
1989-12-04,11.510000,11.510000,11.510000,11.510000,3.063976,0
1989-12-05,11.490000,11.490000,11.490000,11.490000,3.058652,0
1989-12-06,11.420000,11.420000,11.420000,11.420000,3.040018,0
1989-12-07,10.100000,10.100000,10.100000,10.100000,2.725021,0
1989-12-08,10.070000,10.070000,10.070000,10.070000,2.716927,0
1989-12-11,10.020000,10.020000,10.020000,10.020000,2.703438,0
1989-12-12,10.010000,10.010000,10.010000,10.010000,2.700739,0
1989-12-13,10.000000,10.000000,10.000000,10.000000,2.698041,0
1989-12-14,9.940000,9.940000,9.940000,9.940000,2.681853,0
